Chr,Index,Beta,Pval.,Pval_adj.,Statistical_Power
chr2,60722455,-0.011409834657449908,0.1286,0.378426443768997,0.9999
chr2,60722456,-0.011409834660795905,0.1286,0.378426443768997,0.9998
chr2,60722457,-0.011409834664413483,0.1288,0.378426443768997,0.9995
chr2,60722458,-0.01140983466828461,0.1288,0.378426443768997,0.9994
chr2,60722459,-0.011409834672387974,0.129,0.378426443768997,0.9993
chr2,60722460,-0.011409834676699914,0.1286,0.378426443768997,0.9839
chr2,60722461,-0.011409834681195427,0.1282,0.378426443768997,0.949
chr2,60722462,-0.011409834685849173,0.128,0.378426443768997,0.8705
chr2,60722463,-0.011409834690636379,0.128,0.378426443768997,0.5924
chr2,60722464,-0.01140983469553367,0.1276,0.378426443768997,0.4223
chr2,60722465,-0.011409834700519723,0.1268,0.378426443768997,0.2814
chr2,60722466,-0.011409834705575723,0.1268,0.378426443768997,0.1801
chr2,60722467,-0.01140983471068561,0.1268,0.378426443768997,0.1217
chr2,60722468,-0.011409834715836141,0.127,0.378426443768997,0.0843
chr2,60722469,-0.011409834721016825,0.1264,0.378426443768997,0.064
chr2,60722470,-0.011409834726219713,0.1252,0.378426443768997,0.0527
chr2,60722471,-0.011409834731439148,0.1238,0.378426443768997,0.0461
chr2,60722472,-0.011409834736671488,0.1226,0.378426443768997,0.0412
chr2,60722473,-0.011409834741914857,0.116,0.378426443768997,0.0446
chr2,60722474,-0.011409834747168897,0.1136,0.378426443768997,0.0529
chr2,60722475,-0.011409834752434584,0.113,0.378426443768997,0.0621
chr2,60722476,-0.011409834757714052,0.1122,0.378426443768997,0.0776
chr2,60722477,-0.01140983476301043,0.1122,0.378426443768997,0.0981
chr2,60722478,-0.01140983476832768,0.112,0.378426443768997,0.1276
chr2,60722479,-0.01140983477367039,0.1118,0.378426443768997,0.1629
chr2,60722480,-0.011409834779043497,0.1116,0.378426443768997,0.2108
chr2,60722481,-0.011409834784452014,0.1114,0.378426443768997,0.2626
chr2,60722482,-0.01140983478990068,0.1112,0.378426443768997,0.3128
chr2,60722483,-0.011409834795393613,0.111,0.378426443768997,0.3552
chr2,60722484,-0.011409834800933997,0.1108,0.378426443768997,0.3835
chr2,60722485,-0.011409834806523831,0.1108,0.378426443768997,0.3992
chr2,60722486,-0.011409834812163719,0.1104,0.378426443768997,0.398
chr2,60722487,-0.011409834817852814,0.1108,0.378426443768997,0.3808
chr2,60722488,-0.011409834823588861,0.1104,0.378426443768997,0.3562
chr2,60722489,-0.011409834829368349,0.1104,0.378426443768997,0.3226
chr2,60722490,-0.01140983483518675,0.1104,0.378426443768997,0.2885
chr2,60722491,-0.011409834841038777,0.1098,0.378426443768997,0.2601
chr2,60722492,-0.011409834846918657,0.1082,0.378426443768997,0.2418
chr2,60722493,-0.01140983485282039,0.1066,0.3769592954990216,0.2329
chr2,60722494,-0.0114098348587379,0.1046,0.3702491674828599,0.2395
chr2,60722495,-0.011409834864665128,0.1014,0.3642739562624255,0.2614
chr2,60722496,-0.011409834870596033,0.101,0.3642739562624255,0.2944
chr2,60722497,-0.01140983487652446,0.0996,0.36176248746238715,0.3533
chr2,60722498,-0.011409834882443962,0.0994,0.36176248746238715,0.4195
chr2,60722499,-0.011409834888347552,0.099,0.36176248746238715,0.4956
chr2,60722500,-0.011409834894227394,0.099,0.36176248746238715,0.5728
chr2,60722501,-0.011409834900074564,0.0986,0.36176248746238715,0.6516
chr2,60722502,-0.011409834905878794,0.0988,0.36176248746238715,0.8386
chr2,60722503,-0.011409834911628332,0.098,0.3614,0.8876
chr2,60722504,-0.011409834917309954,0.097,0.3588106448311157,0.927
chr2,60722505,-0.011409834922909097,0.0956,0.3569198347107438,0.9534
chr2,60722506,-0.011409834928410193,0.096,0.3576742268041237,0.9242
chr2,60722507,-0.011409834933797191,0.097,0.3588106448311157,0.8888
chr2,60722508,-0.011409834939054155,0.0972,0.35918282208588953,0.9154
chr2,60722509,-0.011409834944165965,0.0946,0.35428435233160627,0.977
chr2,60722510,-0.011409834949119079,0.0938,0.35275046826222684,0.9832
chr2,60722511,-0.011409834953902147,0.0934,0.35234613778705637,0.9861
chr2,60722512,-0.011409834958506528,0.092,0.3477907949790795,0.988
chr2,60722513,-0.01140983496292666,0.0908,0.34361382198952883,0.9626
chr2,60722514,-0.011409834967160153,0.09,0.34094339622641506,0.9597
chr2,60722515,-0.011409834971207665,0.0896,0.33978426023084995,0.9524
chr2,60722516,-0.011409834975072542,0.089,0.3378634453781512,0.943
chr2,60722517,-0.01140983497876024,0.0888,0.3378138947368421,0.929
chr2,60722518,-0.011409834982277621,0.089,0.3378634453781512,0.9041
chr2,60722519,-0.011409834985632278,0.0886,0.3374082191780822,0.873
chr2,60722520,-0.011409834988831913,0.0872,0.3324270042194093,0.829
chr2,60722521,-0.011409834991884006,0.0856,0.3266720168954594,0.774
chr2,60722522,-0.01140983499479573,0.0842,0.3216689217758985,0.7161
chr2,60722523,-0.011409834997574109,0.0826,0.31589037037037043,0.6435
chr2,60722524,-0.011409835000226316,0.0822,0.3146936440677966,0.5672
chr2,60722525,-0.011409835002760056,0.0814,0.31196139978791093,0.4831
chr2,60722526,-0.011409835005183822,0.0808,0.30999065817409766,0.3974
chr2,60722527,-0.011409835007507066,0.0804,0.3087838469713072,0.2634
chr2,60722528,-0.011409835009740143,0.08,0.30790202342918,0.2024
chr2,60722529,-0.011409835011894073,0.0784,0.30380791443850264,0.152
chr2,60722530,-0.011409835013980185,0.0786,0.30380791443850264,0.1152
chr2,60722531,-0.011409835016009687,0.0788,0.30393084311632873,0.0782
chr2,60722532,-0.011409835017993187,0.0784,0.30380791443850264,0.0592
chr2,60722533,-0.011409835019940327,0.0784,0.30380791443850264,0.0489
chr2,60722534,-0.011409835021859518,0.0786,0.30380791443850264,0.041
chr2,60722535,-0.011409835023757833,0.0788,0.30393084311632873,0.0361
chr2,60722536,-0.011409835025640937,0.0786,0.30380791443850264,0.0322
chr2,60722537,-0.011409835027513188,0.0782,0.30380791443850264,0.0307
chr2,60722538,-0.011409835029377789,0.0782,0.30380791443850264,0.0288
chr2,60722539,-0.01140983503123686,0.0792,0.3051479744136461,0.0282
chr2,60722540,-0.011409835033091606,0.0802,0.30834340425531914,0.0272
chr2,60722541,-0.011409835034942452,0.0762,0.297073139158576,0.0295
chr2,60722542,-0.011409835036789072,0.0748,0.2922456216216216,0.0333
chr2,60722543,-0.011409835038630396,0.0744,0.2916286334056399,0.0373
chr2,60722544,-0.011409835040464533,0.075,0.29271058315334775,0.046
chr2,60722545,-0.011409835042288645,0.0748,0.2922456216216216,0.0597
chr2,60722546,-0.011409835044098718,0.0746,0.2920957746478873,0.0798
chr2,60722547,-0.011409835045889225,0.0744,0.2916286334056399,0.1138
chr2,60722548,-0.011409835047652594,0.074,0.2906913043478261,0.1753
chr2,60722549,-0.011409835049378482,0.0734,0.2889625272331155,0.2347
chr2,60722550,-0.011409835051052909,0.0736,0.2894346028291621,0.3543
chr2,60722551,-0.011409835052657344,0.0732,0.2888043668122271,0.5079
chr2,60722552,-0.011409835054168106,0.0734,0.2889625272331155,0.6677
chr2,60722553,-0.011409835055556403,0.0732,0.2888043668122271,0.8058
chr2,60722554,-0.011409835056789129,0.0722,0.28548227571115975,0.9455
chr2,60722555,-0.011409835057830503,0.0722,0.28548227571115975,0.9807
chr2,60722556,-0.01140983505864428,0.072,0.2853157894736842,0.9926
chr2,60722557,-0.01140983505919617,0.071,0.281661909989023,0.9963
chr2,60722558,-0.01140983505945608,0.0702,0.2787942857142857,0.9979
chr2,60722559,-0.011409835059399964,0.0694,0.27592035203520354,0.9981
chr2,60722560,-0.010703234626548739,0.1008,0.3642739562624255,0.9981
chr2,60722561,-0.010703231976599642,0.1002,0.3628484969939879,0.9974
chr2,60722562,-0.010703231688167631,0.0994,0.36176248746238715,0.9957
chr2,60722563,-0.01070323157845737,0.0998,0.36176248746238715,0.9968
chr2,60722564,-0.01070323151490572,0.0998,0.36176248746238715,0.9921
chr2,60722565,-0.010703231470606714,0.099,0.36176248746238715,0.9766
chr2,60722566,-0.010703231436163738,0.0986,0.36176248746238715,0.9763
chr2,60722567,-0.010703231407384283,0.099,0.36176248746238715,0.9393
chr2,60722568,-0.010703231382129318,0.0994,0.36176248746238715,0.883
chr2,60722569,-0.010703231359206762,0.0998,0.36176248746238715,0.7298
chr2,60722570,-0.010703231337909696,0.0982,0.36176248746238715,0.5955
chr2,60722571,-0.010703231317801041,0.1012,0.3642739562624255,0.579
chr2,60722572,-0.010703231298604877,0.1008,0.3642739562624255,0.5926
chr2,60722573,-0.010703231280147949,0.099,0.36176248746238715,0.6355
chr2,60722574,-0.010703231262325821,0.0966,0.3588106448311157,0.7104
chr2,60722575,-0.01070323124508103,0.0968,0.3588106448311157,0.8583
chr2,60722576,-0.010703231228386637,0.0968,0.3588106448311157,0.8549
chr2,60722577,-0.01070323121223305,0.096,0.3576742268041237,0.9041
chr2,60722578,-0.010703231196616671,0.095,0.35504653567735267,0.9409
chr2,60722579,-0.01070323118153149,0.0938,0.35275046826222684,0.9625
chr2,60722580,-0.010703231166964117,0.093,0.3512037617554859,0.9707
chr2,60722581,-0.010703231152892213,0.0938,0.35275046826222684,0.9731
chr2,60722582,-0.010703231139285422,0.0946,0.35428435233160627,0.9701
chr2,60722583,-0.01070323112610741,0.0944,0.35426957424714434,0.9613
chr2,60722584,-0.01070323111331794,0.0944,0.35426957424714434,0.9375
chr2,60722585,-0.010703231100873949,0.0948,0.3546658385093167,0.8963
chr2,60722586,-0.010703231088729538,0.0966,0.3588106448311157,0.8302
chr2,60722587,-0.010703231076834943,0.097,0.3588106448311157,0.7327
chr2,60722588,-0.010703231065134808,0.0978,0.3610308478038815,0.5378
chr2,60722589,-0.010703231053566213,0.0996,0.36176248746238715,0.4373
chr2,60722590,-0.01070323104205724,0.101,0.3642739562624255,0.351
chr2,60722591,-0.0107032310305266,0.1018,0.36462358771060455,0.2849
chr2,60722592,-0.01070323101888487,0.102,0.3649782178217822,0.2113
chr2,60722593,-0.010703231007037094,0.1042,0.36955721295387634,0.1896
chr2,60722594,-0.010703230994886407,0.1084,0.378426443768997,0.1794
chr2,60722595,-0.01070323098233784,0.11,0.378426443768997,0.1769
chr2,60722596,-0.010703230969301883,0.1092,0.378426443768997,0.1813
chr2,60722597,-0.010703230955697361,0.1096,0.378426443768997,0.1894
chr2,60722598,-0.010703230941453937,0.1102,0.378426443768997,0.1985
chr2,60722599,-0.010703230926514325,0.1098,0.378426443768997,0.2036
chr2,60722600,-0.010703230910836206,0.1104,0.378426443768997,0.2038
chr2,60722601,-0.010703230894393952,0.1102,0.378426443768997,0.1977
chr2,60722602,-0.010703230877180097,0.1098,0.378426443768997,0.1859
chr2,60722603,-0.01070323085920646,0.1106,0.378426443768997,0.168
chr2,60722604,-0.010703230840504889,0.1106,0.378426443768997,0.1467
chr2,60722605,-0.010703230821127549,0.1102,0.378426443768997,0.1307
chr2,60722606,-0.010703230801146421,0.1114,0.378426443768997,0.1047
chr2,60722607,-0.010703230780651999,0.1108,0.378426443768997,0.0946
chr2,60722608,-0.010703230759750803,0.1108,0.378426443768997,0.0917
chr2,60722609,-0.010703230738561602,0.1116,0.378426443768997,0.1002
chr2,60722610,-0.010703230717210504,0.114,0.378426443768997,0.1235
chr2,60722611,-0.010703230695824793,0.1152,0.378426443768997,0.1649
chr2,60722612,-0.01070323067452621,0.1158,0.378426443768997,0.2074
chr2,60722613,-0.010703230653424456,0.1194,0.378426443768997,0.2744
chr2,60722614,-0.010703230632612007,0.119,0.378426443768997,0.3623
chr2,60722615,-0.010703230612161243,0.119,0.378426443768997,0.4775
chr2,60722616,-0.010703230592124769,0.1198,0.378426443768997,0.6858
chr2,60722617,-0.01070323057253866,0.1208,0.378426443768997,0.7972
chr2,60722618,-0.0107032305534282,0.1216,0.378426443768997,0.873
chr2,60722619,-0.010703230534815502,0.1218,0.378426443768997,0.9166
chr2,60722620,-0.010703230516728258,0.122,0.378426443768997,0.9444
chr2,60722621,-0.010703230499211375,0.1238,0.378426443768997,0.9583
chr2,60722622,-0.010703230482345241,0.124,0.378426443768997,0.964
chr2,60722623,-0.010703230466282635,0.1242,0.378426443768997,0.9641
chr2,60722624,-0.010703230451339921,0.1258,0.378426443768997,0.9568
chr2,60722625,-0.010703230438265258,0.127,0.378426443768997,0.9439
chr2,60722626,-0.010703230429163792,0.1268,0.378426443768997,0.921
chr2,60722627,-0.010703230430391635,0.1276,0.378426443768997,0.8933
chr2,60722628,-0.010703230447909617,0.1296,0.378426443768997,0.8477
chr2,60722629,-0.010703230461623532,0.1298,0.378426443768997,0.7951
chr2,60722630,-0.010703230460180124,0.1324,0.378426443768997,0.8235
chr2,60722631,-0.01070323045150149,0.1348,0.378426443768997,0.778
chr2,60722632,-0.010703230440101411,0.1348,0.378426443768997,0.7384
chr2,60722633,-0.010703230427544612,0.1364,0.378426443768997,0.721
chr2,60722634,-0.010703230414466695,0.1388,0.37915585789871503,0.8213
chr2,60722635,-0.010703230401192629,0.1398,0.3810235294117647,0.9148
chr2,60722636,-0.010703230387929611,0.1422,0.383132293986637,0.9272
chr2,60722637,-0.010703230374835452,0.143,0.3833842729970326,0.9434
chr2,60722638,-0.010703230362044503,0.1448,0.3873480384900075,0.9556
chr2,60722639,-0.010703230349676754,0.1454,0.3880519174041298,0.9646
chr2,60722640,-0.010703230337839553,0.1456,0.3880519174041298,0.9686
chr2,60722641,-0.010703230326625925,0.1456,0.3880519174041298,0.9683
chr2,60722642,-0.010703230316111634,0.1456,0.3880519174041298,0.9637
chr2,60722643,-0.010703230306352183,0.1466,0.3901416789396171,0.9512
chr2,60722644,-0.010703230297380736,0.147,0.39091832229580575,0.929
chr2,60722645,-0.010703230289207492,0.1474,0.39136199559794577,0.8976
chr2,60722646,-0.01070323028182079,0.1478,0.39160498533724336,0.8548
chr2,60722647,-0.010703230275189858,0.1476,0.39136199559794577,0.7978
chr2,60722648,-0.01070323026926894,0.1482,0.39237714285714287,0.7327
chr2,60722649,-0.01070323026400214,0.1488,0.39310175438596484,0.6657
chr2,60722650,-0.010703230259328515,0.1484,0.39261903367496337,0.6131
chr2,60722651,-0.010703230255186873,0.1494,0.39368191721132895,0.5749
chr2,60722652,-0.01070323025151972,0.15,0.39368191721132895,0.6944
chr2,60722653,-0.010703230248276064,0.15,0.39368191721132895,0.6873
chr2,60722654,-0.010703230245412807,0.15,0.39368191721132895,0.687
chr2,60722655,-0.010703230242894738,0.15,0.39368191721132895,0.6869
chr2,60722656,-0.010703230240693404,0.15,0.39368191721132895,0.6785
chr2,60722657,-0.010703230238785208,0.15,0.39368191721132895,0.6613
chr2,60724812,-0.005602342525195552,0.6398,0.8951750677506776,0.8209
chr2,60724813,-0.005602342525481492,0.6398,0.8951750677506776,0.818
chr2,60724814,-0.005602342525803495,0.6398,0.8951750677506776,0.634
chr2,60724815,-0.005602342526160504,0.6398,0.8951750677506776,0.5939
chr2,60724816,-0.005602342526550787,0.6398,0.8951750677506776,0.5411
chr2,60724817,-0.0056023425269721835,0.6398,0.8951750677506776,0.4817
chr2,60724818,-0.005602342527422359,0.6398,0.8951750677506776,0.4276
chr2,60724819,-0.005602342527899083,0.6398,0.8951750677506776,0.3893
chr2,60724820,-0.005602342528400478,0.6398,0.8951750677506776,0.3667
chr2,60724821,-0.005602342528925204,0.639,0.8951750677506776,0.3669
chr2,60724822,-0.002015387712831828,0.7176,0.9293880671668453,0.3903
chr2,60724823,-0.0020153877126491433,0.7166,0.9293880671668453,0.4288
chr2,60724824,-0.002015387712287526,0.7176,0.9293880671668453,0.489
chr2,60724825,-0.002015387711710803,0.7162,0.9293880671668453,0.5445
chr2,60724826,-0.002015387710882094,0.7172,0.9293880671668453,0.6015
chr2,60724827,-0.002015387709764709,0.7172,0.9293880671668453,0.6447
chr2,60724828,-0.0020153877083231215,0.7176,0.9293880671668453,0.6696
chr2,60724829,-0.0020153877065240662,0.7168,0.9293880671668453,0.676
chr2,60724830,-0.0020153877043378337,0.717,0.9293880671668453,0.6592
chr2,60724831,-0.0020153877017398047,0.7168,0.9293880671668453,0.6216
chr2,60724832,-0.0020153876987120747,0.7164,0.9293880671668453,0.5623
chr2,60724833,-0.002015387695244871,0.7164,0.9293880671668453,0.4853
chr2,60724834,-0.0020153876913372283,0.7172,0.9293880671668453,0.4005
chr2,60724835,-0.0020153876869962967,0.7168,0.9293880671668453,0.3218
chr2,60724836,-0.0020153876822348827,0.7162,0.9293880671668453,0.2594
chr2,60724837,-0.0020153876770670747,0.7162,0.9293880671668453,0.2166
chr2,60724838,-0.0020153876715023242,0.716,0.9293880671668453,0.1945
chr2,60724839,-0.002015387665538594,0.716,0.9293880671668453,0.1897
chr2,60724840,-0.0020153876591552486,0.718,0.9293880671668453,0.2006
chr2,60724841,-0.002015387652306023,0.7188,0.9293880671668453,0.2343
chr2,60724842,-0.002015387644911653,0.7194,0.9293880671668453,0.2223
chr2,60724843,-0.002015387636851445,0.7188,0.9293880671668453,0.2854
chr2,60724844,-0.002015387627952009,0.719,0.9293880671668453,0.3731
chr2,60724845,-0.0020153876179705827,0.7186,0.9293880671668453,0.4795
chr2,60724846,-0.002015387606568861,0.7194,0.9293880671668453,0.5919
chr2,60724847,-0.0020153875932704787,0.7192,0.9293880671668453,0.6973
chr2,60724848,-0.0020153875773897927,0.7202,0.9295724285714284,0.7882
chr2,60724849,-0.002015387557908028,0.7198,0.9293880671668453,0.8552
chr2,60724850,-0.0020153875332468165,0.7198,0.9293880671668453,0.905
chr2,60724851,-0.0020153875008256023,0.7186,0.9293880671668453,0.9383
chr2,60724852,-0.0020153874561180314,0.7178,0.9293880671668453,0.9626
chr2,60724853,-0.002015387390401991,0.7166,0.9293880671668453,0.9787
chr2,60724854,-0.0020153872845646284,0.7166,0.9293880671668453,0.9891
chr2,60724855,-0.0020153870881686633,0.7186,0.9293880671668453,0.9953
chr2,60724856,-0.0020153866119742405,0.7176,0.9293880671668453,0.9976
chr2,60724857,-0.002015383952083896,0.7158,0.9293880671668453,0.9988
chr2,60724858,-0.0002412890627860086,0.4326,0.83143112055231,0.9995
chr2,60724859,-0.00024128906375681515,0.4316,0.83143112055231,0.9995
chr2,60724860,-0.00024128906473125616,0.4328,0.83143112055231,0.9995
chr2,60724861,-0.0002412890657042424,0.4348,0.8331745493107107,0.9986
chr2,60724862,-0.00024128906667154545,0.4346,0.8331745493107107,0.9984
chr2,60724863,-0.00024128906762967703,0.4344,0.8331745493107107,0.993
chr2,60724864,-0.00024128906857578806,0.4332,0.83143112055231,0.9888
chr2,60724865,-0.00024128906950762795,0.4312,0.83143112055231,0.9507
chr2,60724866,-0.0002412890704235756,0.4308,0.83143112055231,0.8672
chr2,60724867,-0.0002412890713226869,0.4306,0.83143112055231,0.7925
chr2,60724868,-0.00024128907220473655,0.432,0.83143112055231,0.673
chr2,60724869,-0.00024128907307018814,0.4312,0.83143112055231,0.5322
chr2,60724870,-0.00024128907392011309,0.4322,0.83143112055231,0.3291
chr2,60724871,-0.000241289074756049,0.4328,0.83143112055231,0.2279
chr2,60724872,-0.00024128907557981996,0.4322,0.83143112055231,0.1586
chr2,60724873,-0.00024128907639336125,0.433,0.83143112055231,0.1096
chr2,60724874,-0.00024128907719855267,0.4328,0.83143112055231,0.0792
chr2,60724875,-0.00024128907799708774,0.432,0.83143112055231,0.0598
chr2,60724876,-0.00024128907879037396,0.4316,0.83143112055231,0.0483
chr2,60724877,-0.0002412890795794832,0.4302,0.83143112055231,0.0406
chr2,60724878,-0.003250994048203233,0.96,0.9732712573180932,0.037
chr2,60724879,-0.0032509982691186446,0.9626,0.9732712573180932,0.035
chr2,60724880,-0.003250999342967562,0.9626,0.9732712573180932,0.0349
chr2,60724881,-0.0032509997981098222,0.9618,0.9732712573180932,0.0389
chr2,60724882,-0.003251000037798452,0.9644,0.9732712573180932,0.0415
chr2,60724883,-0.0032510001806495027,0.9636,0.9732712573180932,0.0473
chr2,60724884,-0.0032510002726786943,0.9642,0.9732712573180932,0.0555
chr2,60724885,-0.0032510003352506566,0.9642,0.9732712573180932,0.0694
chr2,60724886,-0.003251000379552723,0.9618,0.9732712573180932,0.0867
chr2,60724887,-0.0032510004119348738,0.962,0.9732712573180932,0.1108
chr2,60724888,-0.003251000436220194,0.9634,0.9732712573180932,0.1394
chr2,60724889,-0.0032510004548134963,0.964,0.9732712573180932,0.1718
chr2,60724890,-0.003251000469278855,0.965,0.9732712573180932,0.2041
chr2,60724891,-0.0032510004806599263,0.9658,0.9732712573180932,0.2295
chr2,60724892,-0.0032510004896681224,0.966,0.9732712573180932,0.2471
chr2,60724893,-0.003251000496796908,0.9652,0.9732712573180932,0.2549
chr2,60724894,-0.00325100050239447,0.9638,0.9732712573180932,0.2532
chr2,60724895,-0.0032510005067115672,0.9628,0.9732712573180932,0.2417
chr2,60724896,-0.0032510005099342567,0.963,0.9732712573180932,0.2246
chr2,60724897,-0.0032510005122070623,0.9616,0.9732712573180932,0.2029
chr2,60724898,-0.003251000513650169,0.9612,0.9732712573180932,0.1852
chr2,60724899,-0.0032510005143718433,0.9592,0.9732712573180932,0.1694
chr2,60724900,-0.003251000514477167,0.961,0.9732712573180932,0.1647
chr2,60724901,-0.0032510005140733316,0.9614,0.9732712573180932,0.1776
chr2,60724902,-0.0032510005132717996,0.9582,0.9732712573180932,0.1824
chr2,60724903,-0.003251000512187816,0.9584,0.9732712573180932,0.2309
chr2,60724904,-0.0032510005109379807,0.9566,0.9732712573180932,0.3281
chr2,60724905,-0.0032510005096366766,0.9536,0.9732712573180932,0.4905
chr2,60724906,-0.0032510005083920815,0.9556,0.9732712573180932,0.6858
chr2,60724907,-0.003251000507302485,0.9586,0.9732712573180932,0.861
chr2,60724908,-0.0032510005064536373,0.9576,0.9732712573180932,0.9486
chr2,60724909,-0.0032510005059178644,0.9566,0.9732712573180932,0.986
chr2,60724910,-0.0032510005057554852,0.9574,0.9732712573180932,0.9982
chr2,60724911,-0.0032510005060185703,0.9588,0.9732712573180932,0.9997
chr2,60724912,-0.003251000506756258,0.961,0.9732712573180932,1.0
chr2,60724913,-0.0032510005080200006,0.9598,0.9732712573180932,1.0
chr2,60724914,-0.0032510005098662547,0.9604,0.9732712573180932,1.0
chr2,60724915,-0.0032510005123534075,0.9622,0.9732712573180932,1.0
chr2,60724916,-0.0032510005155295084,0.9624,0.9732712573180932,1.0
chr2,60724917,-0.003251000519408853,0.963,0.9732712573180932,1.0
chr2,60724918,-0.003251000523940561,0.962,0.9732712573180932,1.0
chr2,60724919,-0.0032510005289814892,0.9622,0.9732712573180932,1.0
chr2,60724920,-0.003251000534293496,0.963,0.9732712573180932,1.0
chr2,60724921,-0.003251000539578114,0.9592,0.9732712573180932,1.0
chr2,60724922,-0.003251000544540538,0.9568,0.9732712573180932,0.9997
chr2,60724923,-0.00325100054895105,0.9548,0.9732712573180932,0.9986
chr2,60724924,-0.0032510005526768873,0.9516,0.9732712573180932,0.9962
chr2,60724925,-0.0032510005556802657,0.9522,0.9732712573180932,0.985
chr2,60724926,-0.0032510005579961844,0.9518,0.9732712573180932,0.9594
chr2,60724927,-0.003251000559705634,0.9512,0.9732712573180932,0.8562
chr2,60724928,-0.0032510005609132776,0.9478,0.9732712573180932,0.7798
chr2,60724929,-0.003251000561731485,0.9438,0.9732712573180932,0.6868
chr2,60724930,-0.003251000562270406,0.946,0.9732712573180932,0.6194
chr2,60724931,-0.0032510005626320464,0.9462,0.9732712573180932,0.5661
chr2,60724932,-0.0032510005629069793,0.9456,0.9732712573180932,0.5135
chr2,60724933,-0.003251000563172766,0.9456,0.9732712573180932,0.4663
chr2,60724934,-0.0032510005634935335,0.9454,0.9732712573180932,0.4176
chr2,60724935,-0.003251000563920503,0.9452,0.9732712573180932,0.3688
chr2,60724936,-0.00325100056449337,0.9438,0.9732712573180932,0.3245
chr2,60724937,-0.0032510005652426066,0.9434,0.9732712573180932,0.2733
chr2,60724938,-0.0032510005661927303,0.9432,0.9732712573180932,0.2331
chr2,60724939,-0.003251000567366507,0.9438,0.9732712573180932,0.2051
chr2,60724940,-0.0032510005687898967,0.9446,0.9732712573180932,0.1905
chr2,60724941,-0.0032510005704974223,0.9404,0.9732712573180932,0.163
chr2,60724942,-0.0032510005725380235,0.9398,0.9732712573180932,0.1715
chr2,60724943,-0.0032510005749801707,0.9404,0.9732712573180932,0.1948
chr2,60724944,-0.0032510005779172084,0.9414,0.9732712573180932,0.2339
chr2,60724945,-0.0032510005814720046,0.9408,0.9732712573180932,0.36
chr2,60724946,-0.0032510005858018666,0.9394,0.9732712573180932,0.4727
chr2,60724947,-0.0032510005911042,0.9398,0.9732712573180932,0.5949
chr2,60724948,-0.003251000597624153,0.9374,0.9732712573180932,0.7048
chr2,60724949,-0.003251000605664867,0.9364,0.9732712573180932,0.7955
chr2,60724950,-0.003251000615603911,0.9376,0.9732712573180932,0.8551
chr2,60724951,-0.0032510006279178553,0.9394,0.9732712573180932,0.8908
chr2,60724952,-0.003251000643219755,0.9382,0.9732712573180932,0.9042
chr2,60724953,-0.0032510006623163146,0.9374,0.9732712573180932,0.8477
chr2,60724954,-0.003251000686295323,0.9368,0.9732712573180932,0.8277
chr2,60724955,-0.003251000716660803,0.937,0.9732712573180932,0.7815
chr2,60724956,-0.003251000755546284,0.9378,0.9732712573180932,0.7002
chr2,60724957,-0.0032510008060615803,0.9364,0.9732712573180932,0.5972
chr2,60724958,-0.0032510008728798816,0.9366,0.9732712573180932,0.4712
chr2,60724959,-0.003251000963280317,0.9366,0.9732712573180932,0.3502
chr2,60724960,-0.0032510010890966032,0.9358,0.9732712573180932,0.2443
chr2,60724961,-0.003251001270600441,0.9352,0.9732712573180932,0.1719
chr2,60724962,-0.0032510015448539743,0.9374,0.9732712573180932,0.1216
chr2,60724963,-0.003251001986288639,0.9378,0.9732712573180932,0.0901
chr2,60724964,-0.0032510027728795375,0.9362,0.9732712573180932,0.0726
chr2,60724965,-0.003251004511762355,0.938,0.9732712573180932,0.0606
chr2,60724966,-0.00325101129498887,0.937,0.9732712573180932,0.0607
chr2,60724967,-0.00440074304277038,0.8036,0.9316139272271016,0.0645
chr2,60724968,-0.004400743041338338,0.805,0.9316139272271016,0.078
chr2,60724969,-0.004400743039910317,0.8016,0.9316139272271016,0.1128
chr2,60724970,-0.004400743038488187,0.7992,0.9316139272271016,0.1225
chr2,60724971,-0.004400743037073639,0.7954,0.9316139272271016,0.1593
chr2,60724972,-0.004400743035668066,0.795,0.9316139272271016,0.1766
chr2,60724973,-0.004400743034272439,0.7944,0.9316139272271016,0.276
chr2,60724974,-0.004400743032887195,0.7948,0.9316139272271016,0.2894
chr2,60724975,-0.004400743031512159,0.7948,0.9316139272271016,0.3463
chr2,60724976,-0.004400743030146524,0.7948,0.9316139272271016,0.3942
chr2,60724977,-0.004400743028788897,0.7952,0.9316139272271016,0.4352
chr2,60724978,-0.004400743027437375,0.795,0.9316139272271016,0.466
chr2,60724979,-0.004400743026089631,0.7952,0.9316139272271016,0.4758
chr2,60724980,-0.004400743024742979,0.7946,0.9316139272271016,0.4772
chr2,60724981,-0.004400743023394384,0.794,0.9316139272271016,0.4695
chr2,60724982,-0.004400743022040422,0.7922,0.9316139272271016,0.4475
chr2,60724983,-0.004400743020677203,0.7898,0.9316139272271016,0.4356
chr2,60724984,-0.004400743019300224,0.7924,0.9316139272271016,0.4258
chr2,60724985,-0.004400743017904207,0.7914,0.9316139272271016,0.5129
chr2,60724986,-0.0044007430164829005,0.789,0.9316139272271016,0.4279
chr2,60724987,-0.004400743015028843,0.79,0.9316139272271016,0.4498
chr2,60724988,-0.004400743013533055,0.7876,0.9316139272271016,0.4762
chr2,60724989,-0.004400743011984635,0.7882,0.9316139272271016,0.5058
